-0.25, 102.71, 796.26, 146.48, 5.03, 0.07, 0.01, 0.01, 0.09, 0.02, 0.02, 54.74, 12.40, 5.11, 0.00, 
-0.25, 102.57, 796.05, 146.36, 3.83, 0.07, 0.02, 0.01, 0.09, 0.02, 0.02, 55.79, 12.49, 4.96, 0.00, 
-0.25, 102.47, 796.29, 147.12, 3.62, 0.07, 0.02, 0.01, 0.09, 0.02, 0.02, 56.80, 12.60, 4.81, 0.00, 
-0.25, 102.35, 796.46, 146.59, 3.74, 0.06, 0.02, 0.01, 0.08, 0.02, 0.02, 57.76, 12.68, 4.66, 0.00, 
-0.25, 102.24, 796.20, 146.59, 4.21, 0.06, 0.02, 0.01, 0.08, 0.02, 0.02, 58.69, 12.77, 4.52, 0.00, 
-0.25, 102.15, 796.58, 147.06, 4.33, 0.07, 0.02, 0.01, 0.09, 0.02, 0.02, 59.57, 12.86, 4.38, 0.00, 
-0.24, 102.06, 796.38, 146.86, 4.06, 0.07, 0.01, 0.01, 0.08, 0.02, 0.02, 60.42, 12.94, 4.24, 0.00, 
-0.24, 101.98, 796.32, 147.15, 4.50, 0.06, 0.01, 0.01, 0.08, 0.02, 0.02, 61.23, 13.03, 4.10, 0.00, 
-0.24, 101.88, 795.79, 146.30, 4.38, 0.06, 0.01, 0.01, 0.07, 0.02, 0.02, 62.01, 13.07, 3.97, 0.00, 
-0.24, 101.81, 795.97, 146.86, 4.91, 0.07, 0.02, 0.01, 0.09, 0.02, 0.02, 62.75, 13.15, 3.84, 0.00, 
-0.23, 101.75, 796.29, 146.97, 3.86, 0.06, 0.01, 0.02, 0.08, 0.02, 0.02, 63.47, 13.22, 3.71, 0.00, 
-0.23, 101.69, 796.14, 147.06, 4.65, 0.07, 0.02, 0.01, 0.08, 0.02, 0.02, 64.15, 13.29, 3.59, 0.00, 
-0.23, 101.62, 796.61, 146.97, 4.91, 0.07, 0.02, 0.01, 0.08, 0.02, 0.02, 64.81, 13.35, 3.48, 0.00, 
-0.23, 101.56, 796.78, 146.83, 4.56, 0.06, 0.02, 0.01, 0.08, 0.02, 0.02, 65.44, 13.40, 3.36, 0.00, 
-0.23, 101.51, 796.14, 147.09, 4.41, 0.06, 0.02, 0.01, 0.07, 0.02, 0.02, 66.04, 13.46, 3.25, 0.00, 
-0.22, 101.46, 796.81, 147.18, 4.53, 0.07, 0.02, 0.01, 0.08, 0.02, 0.02, 66.61, 13.52, 3.14, 0.00, 
-0.22, 101.40, 796.93, 146.65, 4.33, 0.06, 0.01, 0.01, 0.08, 0.01, 0.02, 67.17, 13.55, 3.04, 0.00, 
-0.22, 101.34, 796.58, 146.62, 4.12, 0.06, 0.02, 0.01, 0.07, 0.02, 0.02, 67.70, 13.59, 2.93, 0.00, 
-0.22, 101.30, 796.61, 146.86, 4.91, 0.07, 0.02, 0.02, 0.08, 0.02, 0.02, 68.20, 13.64, 2.84, 0.00, 
-0.22, 101.27, 796.43, 147.18, 4.44, 0.06, 0.01, 0.01, 0.07, 0.02, 0.02, 68.69, 13.70, 2.74, 0.00, 
-0.22, 101.24, 796.76, 147.24, 3.86, 0.07, 0.02, 0.01, 0.08, 0.02, 0.02, 69.15, 13.75, 2.64, 0.00, 
-0.22, 101.20, 796.23, 146.89, 4.65, 0.06, 0.02, 0.02, 0.07, 0.02, 0.02, 69.59, 13.79, 2.56, 0.00, 
-0.21, 101.16, 796.52, 147.00, 4.56, 0.07, 0.01, 0.02, 0.08, 0.01, 0.02, 70.02, 13.82, 2.47, 0.00, 
-0.21, 101.14, 796.55, 147.38, 4.53, 0.07, 0.02, 0.01, 0.08, 0.02, 0.02, 70.43, 13.87, 2.39, 0.00, 
-0.21, 101.10, 796.61, 147.06, 4.36, 0.07, 0.02, 0.01, 0.08, 0.02, 0.02, 70.82, 13.91, 2.31, 0.00, 
-0.21, 101.07, 796.23, 147.09, 4.68, 0.07, 0.02, 0.01, 0.07, 0.02, 0.02, 71.19, 13.94, 2.24, 0.00, 
-0.21, 101.04, 796.58, 147.09, 5.03, 0.07, 0.02, 0.01, 0.07, 0.02, 0.01, 71.55, 13.97, 2.17, 0.00, 
