-0.04, 172.45, 9.47, 88.34, -103.51, 0.05, 0.02, 0.01, 0.05, 0.02, 0.01, 0.01, 8.50, -1.13, 0.00, 
-0.04, 171.62, 8.89, 88.45, -103.89, 0.04, 0.01, 0.01, 0.04, 0.01, 0.01, 0.02, 8.66, -1.28, 0.00, 
-0.04, 170.75, 9.12, 87.84, -103.95, 0.04, 0.02, 0.01, 0.05, 0.02, 0.01, 0.02, 8.75, -1.42, 0.00, 
-0.04, 169.93, 9.03, 88.69, -103.51, 0.04, 0.02, 0.01, 0.04, 0.02, 0.01, 0.03, 8.84, -1.57, 0.00, 
-0.04, 169.06, 9.03, 87.93, -103.57, 0.05, 0.02, 0.01, 0.05, 0.02, 0.01, 0.04, 8.87, -1.71, 0.00, 
-0.04, 168.23, 8.89, 88.25, -102.72, 0.05, 0.02, 0.02, 0.05, 0.02, 0.02, 0.04, 8.90, -1.86, 0.00, 
-0.04, 167.39, 9.35, 88.25, -103.60, 0.05, 0.02, 0.01, 0.05, 0.02, 0.01, 0.05, 8.93, -2.00, 0.00, 
-0.04, 166.56, 9.50, 88.28, -103.92, 0.05, 0.02, 0.01, 0.05, 0.02, 0.01, 0.06, 8.94, -2.14, 0.00, 
-0.04, 165.76, 8.65, 88.48, -103.16, 0.04, 0.02, 0.01, 0.04, 0.02, 0.01, 0.07, 8.96, -2.27, 0.00, 
-0.04, 164.96, 9.09, 88.04, -103.19, 0.04, 0.01, 0.01, 0.05, 0.02, 0.01, 0.08, 8.95, -2.40, 0.00, 
-0.04, 164.20, 9.35, 88.60, -103.07, 0.04, 0.02, 0.01, 0.05, 0.02, 0.02, 0.09, 8.97, -2.54, 0.00, 
-0.04, 163.42, 9.12, 88.10, -103.86, 0.04, 0.01, 0.01, 0.04, 0.01, 0.01, 0.10, 8.96, -2.67, 0.00, 
-0.04, 162.67, 9.12, 88.02, -103.10, 0.04, 0.02, 0.01, 0.04, 0.02, 0.01, 0.11, 8.95, -2.79, 0.00, 
-0.04, 161.94, 9.09, 88.25, -103.71, 0.04, 0.01, 0.01, 0.04, 0.01, 0.01, 0.12, 8.95, -2.92, 0.00, 
-0.04, 161.22, 9.53, 88.13, -103.45, 0.04, 0.01, 0.02, 0.04, 0.01, 0.02, 0.13, 8.95, -3.04, 0.00, 
-0.04, 160.56, 9.56, 88.95, -104.56, 0.04, 0.02, 0.01, 0.05, 0.02, 0.01, 0.14, 8.97, -3.16, 0.00, 
-0.04, 159.89, 9.30, 88.78, -104.88, 0.05, 0.02, 0.01, 0.05, 0.02, 0.01, 0.15, 8.98, -3.28, 0.00, 
-0.04, 159.25, 9.32, 89.04, -104.38, 0.04, 0.02, 0.01, 0.04, 0.02, 0.01, 0.16, 8.99, -3.40, 0.00, 
-0.04, 158.62, 9.41, 89.07, -103.51, 0.05, 0.02, 0.01, 0.05, 0.02, 0.02, 0.17, 9.00, -3.52, 0.00, 
-0.04, 157.99, 8.97, 88.98, -104.15, 0.05, 0.01, 0.01, 0.05, 0.01, 0.01, 0.17, 9.01, -3.64, 0.00, 
-0.04, 157.39, 8.83, 89.16, -104.44, 0.04, 0.02, 0.01, 0.05, 0.02, 0.02, 0.18, 9.01, -3.75, 0.00, 
-0.04, 156.72, 9.27, 88.22, -104.33, 0.04, 0.02, 0.01, 0.05, 0.02, 0.02, 0.19, 8.99, -3.86, 0.00, 
-0.04, 156.07, 9.44, 87.96, -104.21, 0.05, 0.02, 0.01, 0.05, 0.02, 0.02, 0.20, 8.96, -3.97, 0.00, 
-0.04, 155.45, 9.53, 87.99, -104.12, 0.04, 0.02, 0.02, 0.04, 0.02, 0.02, 0.21, 8.94, -4.08, 0.00, 
-0.04, 154.88, 9.62, 88.25, -104.65, 0.04, 0.01, 0.02, 0.04, 0.01, 0.02, 0.23, 8.94, -4.19, 0.00, 
-0.03, 154.36, 9.38, 88.69, -103.54, 0.05, 0.01, 0.01, 0.05, 0.01, 0.01, 0.24, 8.95, -4.29, 0.00, 
-0.03, 153.82, 9.56, 88.31, -103.80, 0.05, 0.02, 0.01, 0.05, 0.02, 0.01, 0.25, 8.94, -4.39, 0.00, 
-0.03, 153.31, 9.68, 88.63, -104.00, 0.04, 0.02, 0.02, 0.04, 0.02, 0.02, 0.26, 8.95, -4.49, 0.00, 
-0.03, 152.83, 9.12, 88.72, -103.68, 0.05, 0.02, 0.01, 0.05, 0.02, 0.01, 0.27, 8.96, -4.59, 0.00, 
-0.03, 152.30, 9.24, 88.16, -103.74, 0.04, 0.01, 0.01, 0.04, 0.01, 0.01, 0.28, 8.94, -4.69, 0.00, 
-0.03, 151.87, 9.47, 89.01, -103.89, 0.04, 0.02, 0.01, 0.04, 0.02, 0.01, 0.29, 8.96, -4.78, 0.00, 
-0.03, 151.39, 9.41, 88.57, -103.89, 0.05, 0.02, 0.01, 0.05, 0.02, 0.01, 0.30, 8.96, -4.88, 0.00, 
-0.03, 150.91, 9.24, 88.51, -104.36, 0.04, 0.01, 0.01, 0.04, 0.01, 0.01, 0.31, 8.95, -4.97, 0.00, 
-0.03, 150.47, 10.11, 88.57, -103.51, 0.04, 0.01, 0.02, 0.05, 0.01, 0.02, 0.32, 8.95, -5.06, 0.00, 
-0.03, 149.99, 9.21, 88.19, -103.65, 0.05, 0.02, 0.01, 0.05, 0.02, 0.01, 0.33, 8.93, -5.15, 0.00, 
-0.03, 149.57, 9.32, 88.57, -103.62, 0.05, 0.01, 0.01, 0.05, 0.01, 0.01, 0.34, 8.94, -5.24, 0.00, 
-0.03, 149.22, 10.35, 89.21, -103.39, 0.04, 0.02, 0.01, 0.04, 0.02, 0.01, 0.35, 8.96, -5.32, 0.00, 
-0.03, 148.82, 9.65, 88.69, -103.65, 0.04, 0.02, 0.01, 0.04, 0.02, 0.01, 0.36, 8.95, -5.41, 0.00, 
-0.03, 148.42, 10.06, 88.69, -103.77, 0.04, 0.02, 0.01, 0.05, 0.02, 0.01, 0.37, 8.95, -5.49, 0.00, 
-0.03, 147.99, 9.70, 88.37, -104.41, 0.05, 0.02, 0.01, 0.05, 0.02, 0.01, 0.38, 8.94, -5.57, 0.00, 
-0.03, 147.60, 9.82, 88.42, -103.86, 0.04, 0.01, 0.01, 0.04, 0.01, 0.01, 0.39, 8.93, -5.66, 0.00, 
-0.03, 147.23, 10.00, 88.63, -104.09, 0.05, 0.02, 0.01, 0.05, 0.02, 0.01, 0.40, 8.93, -5.74, 0.00, 
-0.03, 146.90, 9.27, 88.78, -102.92, 0.04, 0.01, 0.01, 0.04, 0.01, 0.01, 0.41, 8.94, -5.81, 0.00, 
-0.03, 146.53, 9.82, 88.51, -103.86, 0.05, 0.01, 0.01, 0.05, 0.01, 0.01, 0.42, 8.93, -5.89, 0.00, 
-0.03, 146.16, 10.00, 88.37, -104.06, 0.04, 0.02, 0.01, 0.04, 0.02, 0.01, 0.43, 8.93, -5.97, 0.00, 
-0.03, 145.84, 9.21, 88.54, -103.13, 0.04, 0.02, 0.01, 0.04, 0.02, 0.01, 0.44, 8.93, -6.04, 0.00, 
-0.03, 145.53, 9.09, 88.75, -104.18, 0.04, 0.02, 0.01, 0.04, 0.02, 0.02, 0.45, 8.93, -6.11, 0.00, 
-0.03, 145.21, 9.94, 88.57, -103.24, 0.05, 0.01, 0.01, 0.05, 0.01, 0.01, 0.46, 8.93, -6.19, 0.00, 
-0.03, 144.84, 9.35, 87.99, -103.89, 0.04, 0.01, 0.02, 0.05, 0.01, 0.02, 0.47, 8.91, -6.26, 0.00, 
-0.03, 144.54, 9.18, 88.42, -103.65, 0.04, 0.01, 0.01, 0.04, 0.01, 0.01, 0.47, 8.91, -6.33, 0.00, 
-0.03, 144.25, 9.76, 88.51, -103.77, 0.05, 0.02, 0.01, 0.05, 0.02, 0.01, 0.48, 8.91, -6.40, 0.00, 
-0.03, 143.94, 9.03, 88.22, -103.13, 0.05, 0.01, 0.01, 0.05, 0.01, 0.01, 0.49, 8.90, -6.46, 0.00, 
-0.03, 143.64, 9.47, 88.22, -103.36, 0.04, 0.02, 0.01, 0.04, 0.02, 0.01, 0.50, 8.90, -6.53, 0.00, 
