99.51, -0.81, 255.00, -33.15, 26.40, -154.11, 
99.29, -0.82, 255.00, -32.94, 25.67, -153.32, 
99.48, -0.82, 255.00, -33.29, 26.28, -153.87, 
99.48, -0.81, 255.00, -33.41, 26.37, -154.31, 
99.46, -0.81, 255.00, -32.94, 26.25, -154.11, 
99.49, -0.81, 255.00, -33.24, 26.43, -154.57, 
99.55, -0.82, 255.00, -33.59, 26.45, -153.67, 
99.45, -0.82, 255.00, -33.32, 26.22, -153.93, 
99.50, -0.82, 255.00, -33.73, 26.28, -153.43, 
99.51, -0.81, 255.00, -33.56, 26.40, -153.93, 
99.73, 0.81, 255.00, -33.62, 26.95, -153.52, 
99.77, -0.81, 255.00, -33.18, 27.10, -153.81, 
99.70, -0.82, 255.00, -33.50, 26.78, -153.05, 
99.51, -0.82, 255.00, -33.06, 26.34, -153.76, 
99.75, -0.81, 255.00, -33.50, 27.04, -153.73, 
99.59, -0.82, 255.00, -33.18, 26.48, -153.17, 
99.48, -0.82, 255.00, -33.47, 26.28, -153.79, 
99.63, -0.82, 255.00, -33.76, 26.66, -153.43, 
99.63, -0.82, 255.00, -33.76, 26.54, -152.73, 
99.58, -0.82, 255.00, -33.44, 26.31, -152.29, 
99.47, -0.81, 255.00, -33.59, 26.28, -153.90, 
99.71, -0.82, 255.00, -33.65, 26.81, -153.00, 
99.75, -0.82, 255.00, -33.44, 26.92, -153.14, 
99.52, -0.82, 255.00, -33.47, 26.34, -153.43, 
99.56, -0.82, 255.00, -33.65, 26.34, -152.76, 
99.73, -0.82, 255.00, -33.21, 26.86, -153.17, 
99.63, -0.82, 255.00, -33.29, 26.66, -153.46, 
99.70, -0.82, 255.00, -33.38, 26.81, -153.20, 
99.60, -0.82, 255.00, -33.18, 26.45, -152.91, 
99.75, -0.82, 255.00, -33.09, 26.63, -151.42, 
99.64, -0.82, 255.00, -33.94, 26.57, -152.79, 
99.44, -0.82, 255.00, -32.91, 26.07, -153.38, 
99.53, -0.82, 255.00, -33.47, 26.16, -152.12, 
99.54, -0.82, 255.00, -33.62, 26.40, -153.46, 
99.56, -0.82, 255.00, -33.59, 26.45, -153.41, 
99.43, -0.82, 255.00, -33.15, 26.10, -153.70, 
99.51, -0.82, 255.00, -32.97, 26.25, -153.26, 
99.60, -0.82, 255.00, -33.41, 26.48, -152.94, 
99.40, -0.82, 255.00, -33.09, 26.02, -153.67, 
99.49, -0.82, 255.00, -33.67, 26.31, -153.73, 
99.40, -0.82, 255.00, -33.53, 25.99, -153.43, 
99.38, -0.82, 255.00, -33.79, 25.93, -153.23, 
99.39, -0.82, 255.00, -34.05, 26.02, -153.58, 
99.50, -0.82, 255.00, -33.32, 26.28, -153.43, 
99.57, -0.82, 255.00, -33.59, 26.40, -152.91, 
99.46, -0.82, 255.00, -33.29, 26.13, -153.32, 
99.46, -0.82, 255.00, -33.50, 26.05, -152.76, 
99.37, -0.82, 255.00, -33.15, 25.75, -152.47, 
99.63, -0.82, 255.00, -33.73, 26.57, -152.97, 
99.45, -0.82, 255.00, -33.70, 26.16, -153.55, 
